order_id,timestamp,customer_id,account_age_days,is_new_account,order_value,item_category,payment_method,discount_pct,shipping_billing_mismatch,ip_country_mismatch,device_id,shipping_address_hash,device_reuse_signal,num_previous_orders,num_previous_returns,num_previous_chargebacks,is_ring_order_GT,returned,chargeback
ORD-0002116,2025-07-07 17:22:00,cust_bb1662b7c5,0,True,3359.04,sports,debit_card,14.2,0,0,dev_7a2347d967,addr_7e0a0209b9,0,0,0,0,0,0,0
ORD-0008574,2025-07-07 17:57:00,cust_b635f9e3c0,0,True,432.63,grocery,upi,34.1,0,0,dev_e9fd7c2c66,addr_31839b036f,0,1,0,0,0,0,0
ORD-0012625,2025-07-07 18:17:00,cust_83a100ec3c,0,True,755.23,electronics,debit_card,22.3,0,0,dev_74d66337fb,addr_bdf0f5f848,0,1,1,1,0,0,0
ORD-0002049,2025-07-07 18:41:00,cust_166cee72e9,0,True,2492.52,grocery,debit_card,22.1,0,0,dev_f0467e856f,addr_8ce8b102d4,0,0,0,0,0,0,1
ORD-0012429,2025-07-07 18:59:00,cust_31c23973a3,0,True,913.36,beauty,credit_card,30.2,0,0,dev_c3008b2c6f,addr_6646b06b90,0,2,0,0,0,1,0
ORD-0003543,2025-07-07 19:03:00,cust_dbd90a665e,0,True,6064.17,sports,credit_card,19.3,0,0,dev_da4fb5c6e9,addr_514a70448c,0,2,0,0,0,0,0
ORD-0015881,2025-07-07 19:49:00,cust_fc2dc7d209,0,True,3275.22,fashion,credit_card,20.7,0,0,dev_75806e8a1c,addr_e97a4f04ef,0,0,0,0,0,0,0
ORD-0019115,2025-07-07 20:12:00,cust_9823c90918,0,True,4336.94,home,cod,20.6,0,0,dev_6271faadee,addr_34173cb38f,0,4,2,0,0,0,0
ORD-0010844,2025-07-07 20:12:00,cust_3817157c91,0,True,4281.82,sports,credit_card,32.8,0,0,dev_cf866614b6,addr_00a2aa5c43,0,2,1,0,0,0,0
ORD-0011397,2025-07-07 20:31:00,cust_9b89bedda1,0,True,6977.95,fashion,credit_card,19.9,0,1,dev_e60e81c4cb,addr_bc8741c4e9,0,1,0,0,0,0,0
ORD-0004369,2025-07-07 21:47:00,cust_db2b418215,0,True,2745.95,fashion,netbanking,33.2,0,0,dev_5957b59b3b,addr_ce016f59ec,0,0,0,0,0,0,0
ORD-0000864,2025-07-07 21:47:00,cust_bb7946e7d8,0,True,747.49,sports,cod,22.5,0,0,dev_c02d0450cd,addr_67fe0f6644,0,0,0,0,0,0,0
ORD-0019842,2025-07-07 21:56:00,cust_44cd7a8f7f,0,True,5680.54,fashion,upi,22.9,0,0,dev_a82d922b13,addr_9713faa264,0,0,0,0,0,0,0
ORD-0007432,2025-07-07 22:23:00,cust_365d177700,0,True,2103.37,sports,upi,20.4,0,0,dev_4d1a65f1c6,addr_0ad19a1cd6,0,0,0,0,0,0,0
ORD-0003884,2025-07-07 22:42:00,cust_4670c07872,0,True,1018.39,grocery,netbanking,28.0,0,0,dev_93db85ed90,addr_5a4e1f98b2,0,0,0,0,0,0,0
ORD-0010431,2025-07-07 22:47:00,cust_0060ef47b1,0,True,3810.34,electronics,credit_card,17.2,0,0,dev_c911241d00,addr_729c68884b,0,1,1,0,0,1,0
ORD-0018552,2025-07-07 23:51:00,cust_c6224c1be0,0,True,1079.06,fashion,upi,19.5,0,0,dev_c86a7ee3d8,addr_a0d3973ad1,0,3,0,0,0,1,1
ORD-0000747,2025-07-08 00:13:00,cust_787afca6b6,0,True,1326.87,grocery,debit_card,30.9,0,0,dev_02bf86214e,addr_164f4bfe06,0,0,0,0,0,0,0
ORD-0018290,2025-07-08 00:46:00,cust_ae587cfeea,0,True,450.33,home,upi,12.5,0,0,dev_5a4b25aaed,addr_1b31a4f23c,0,0,0,0,0,1,0
ORD-0009919,2025-07-08 00:51:00,cust_6abcc8f243,0,True,2035.45,home,debit_card,15.2,0,0,dev_ee0e952492,addr_43413ceafd,0,0,0,0,0,0,1
ORD-0012891,2025-07-08 01:57:00,cust_4249a84bda,9,False,2267.2,home,netbanking,17.5,0,0,dev_2b7b82a7ec,addr_d08726019e,0,3,0,0,0,0,0
ORD-0012536,2025-07-08 04:14:00,cust_009a5510ad,0,True,876.61,beauty,credit_card,12.4,0,0,dev_06ee4c5c93,addr_0d2922ee42,0,0,0,0,0,0,0
ORD-0003067,2025-07-08 04:47:00,cust_c39e1a0385,0,True,873.46,electronics,debit_card,21.8,1,0,dev_c1b8bf9e07,addr_2118d8a1b7,0,0,0,0,0,0,1
ORD-0007882,2025-07-08 05:10:00,cust_15d496c747,157,False,981.44,grocery,netbanking,5.7,0,0,dev_94e4451ad2,addr_644c87da09,0,4,1,1,0,0,0
ORD-0013710,2025-07-08 05:48:00,cust_49c9adb18e,0,True,999.49,electronics,debit_card,25.1,0,0,dev_e638471149,addr_a95aa4e62b,0,4,0,0,0,1,0
ORD-0009333,2025-07-08 06:26:00,cust_fb8feff253,0,True,1341.19,home,debit_card,12.6,0,0,dev_59accb9fe6,addr_019d385eb6,0,1,0,0,0,1,1
ORD-0012973,2025-07-08 06:53:00,cust_398475c83b,0,True,376.44,home,upi,7.5,1,0,dev_0cbed40c0d,addr_a522fbd52f,0,0,0,0,0,0,0
ORD-0017351,2025-07-08 07:17:00,cust_42ffcf057e,0,True,1229.99,electronics,cod,12.3,0,0,dev_1f4477bad7,addr_71969a804c,0,0,0,0,0,1,0
ORD-0002835,2025-07-08 07:46:00,cust_536a76f94c,0,True,6153.02,sports,upi,15.3,0,0,dev_251d52afeb,addr_971436431a,0,0,0,0,0,0,0
ORD-0006459,2025-07-08 08:52:00,cust_c2626d850c,0,True,6213.29,fashion,upi,12.2,0,0,dev_4e86eaf268,addr_e29b722e35,0,1,1,0,0,1,1
ORD-0013072,2025-07-08 10:09:00,cust_c60d060b94,0,True,501.37,fashion,cod,42.2,0,0,dev_f0f800c92d,addr_943ff7d741,0,0,0,0,0,1,0
ORD-0002220,2025-07-08 10:26:00,cust_90365351cc,0,True,2170.03,sports,upi,14.4,0,0,dev_a7d8ae4569,addr_191f8f858a,0,0,0,0,0,0,1
ORD-0002602,2025-07-08 10:40:00,cust_f016f25df0,0,True,724.57,fashion,debit_card,35.8,0,0,dev_45d6637b71,addr_900c563bfd,0,0,0,0,0,1,0
ORD-0018082,2025-07-08 10:58:00,cust_d57edf2d20,169,False,4407.61,fashion,upi,26.0,0,0,dev_01632f7b7a,addr_177db6acfe,0,1,0,0,0,1,0
ORD-0010771,2025-07-08 11:20:00,cust_b5a1d92522,62,False,1502.52,grocery,credit_card,12.0,0,0,dev_b62682b1ae,addr_b7b16ecf8c,0,2,0,0,0,0,0
ORD-0010353,2025-07-08 11:49:00,cust_73f124c77d,0,True,923.17,grocery,credit_card,27.0,0,0,dev_350a3797ca,addr_dac32839a9,0,0,0,0,0,0,0
ORD-0008429,2025-07-08 14:37:00,cust_dd8eb9f23f,0,True,292.74,grocery,credit_card,32.5,0,0,dev_b18e8fb514,addr_2d579dc293,0,2,1,0,0,0,0
ORD-0013600,2025-07-08 17:00:00,cust_de03beffee,0,True,580.32,home,upi,17.9,0,0,dev_40b5f25a22,addr_4c27cea852,0,0,0,0,0,0,0
ORD-0013074,2025-07-08 18:30:00,cust_3dcf44c313,0,True,1044.06,sports,netbanking,7.6,0,0,dev_1b5959f90b,addr_fb2606a506,0,0,0,0,0,0,0
ORD-0015275,2025-07-08 20:15:00,cust_51200d29d1,0,True,1172.0,home,upi,4.9,0,0,dev_0801a45729,addr_dae21e619b,0,1,0,0,0,0,0
ORD-0006206,2025-07-08 20:26:00,cust_069059b7ef,0,True,669.19,fashion,upi,21.5,0,0,dev_94351bc971,addr_c4f8a2db7f,0,0,0,0,0,0,0
ORD-0010701,2025-07-08 21:25:00,cust_bee3d07327,0,True,3854.2,fashion,upi,15.1,0,0,dev_265eceb6d4,addr_6915849303,0,2,0,0,0,0,0
ORD-0013951,2025-07-08 21:38:00,cust_a4380923dd,32,False,809.41,beauty,upi,5.8,0,0,dev_90525e70b7,addr_29ddbdb402,0,1,0,0,0,0,0
ORD-0010190,2025-07-08 21:43:00,cust_93963474ed,0,True,1571.43,fashion,upi,11.8,0,0,dev_00003e3b9e,addr_8b910e5641,0,0,0,0,0,0,0
ORD-0008407,2025-07-08 22:20:00,cust_93d2641dc9,0,True,3020.57,home,upi,4.3,0,0,dev_ebc52c5961,addr_a1b9f8050f,0,1,0,1,0,0,0
ORD-0016973,2025-07-08 22:59:00,cust_81c650caac,0,True,334.11,home,upi,22.9,0,0,dev_50e207ab69,addr_c5383525e9,0,2,0,0,0,1,0
ORD-0007092,2025-07-08 23:45:00,cust_1bf2efbbe0,0,True,1470.04,grocery,upi,22.1,0,0,dev_ee1d21306c,addr_c6ae917477,0,0,0,0,0,1,0
ORD-0009304,2025-07-08 23:55:00,cust_5c16b0d099,0,True,1484.95,fashion,netbanking,30.8,0,0,dev_d921c3c762,addr_5d50d22735,0,1,1,0,0,1,0
ORD-0001152,2025-07-09 00:34:00,cust_f15f2020c8,0,True,1022.54,grocery,credit_card,12.4,0,1,dev_29a6aa8af3,addr_cb93980bc9,0,0,0,0,0,0,0
ORD-0013941,2025-07-09 00:36:00,cust_197e342c9f,142,False,642.1,home,upi,32.2,0,0,dev_3bf55bbad3,addr_3d9f8ee1db,0,2,0,0,0,0,0
ORD-0008758,2025-07-09 01:09:00,cust_0c048b3a43,0,True,6564.57,electronics,debit_card,25.0,0,0,dev_5c8e07660e,addr_d31a526794,0,1,0,0,0,1,1
ORD-0005506,2025-07-09 01:51:00,cust_a1d7311f2a,0,True,1216.33,home,upi,19.6,0,0,dev_f056bfa710,addr_46489c1789,0,1,1,0,0,0,0
ORD-0005406,2025-07-09 02:21:00,cust_ef8f94395b,0,True,2615.06,grocery,credit_card,23.5,0,0,dev_e7dfca01f3,addr_ee88b3cea2,0,0,0,0,0,0,0
ORD-0001146,2025-07-09 02:49:00,cust_ad7ed5d47b,0,True,248.15,fashion,debit_card,33.8,0,0,dev_9f4768b4bd,addr_b4affa4f6b,0,0,0,0,0,0,0
ORD-0013085,2025-07-09 02:52:00,cust_af1c25e88a,112,False,5691.97,sports,debit_card,15.5,0,0,dev_79a9887268,addr_de9d961712,0,2,0,0,0,0,0
ORD-0005852,2025-07-09 04:21:00,cust_f8e6ba1db0,0,True,863.22,fashion,netbanking,20.5,0,0,dev_47c917b09f,addr_8fbf752a03,0,0,0,0,0,0,1
ORD-0017720,2025-07-09 05:53:00,cust_f1507aba9f,163,False,4335.92,sports,upi,11.3,0,0,dev_a883bbca3f,addr_0e7c7d6c41,0,3,2,0,0,0,0
ORD-0002179,2025-07-09 06:20:00,cust_dd409260ae,0,True,2725.1,beauty,netbanking,0.8,0,0,dev_9cdf26568d,addr_b7892fb3c2,0,0,0,0,0,0,1
ORD-0016345,2025-07-09 07:05:00,cust_1e5186bca8,0,True,13757.5,fashion,cod,10.8,0,0,dev_21f4c3b559,addr_d756d3d2b9,0,1,0,0,0,0,0
ORD-0005562,2025-07-09 07:15:00,cust_436db71e03,0,True,992.3,beauty,upi,12.5,0,0,dev_dae3312c4c,addr_f110a326be,0,0,0,0,0,0,0
ORD-0002560,2025-07-09 08:08:00,cust_e76d88aeab,0,True,988.65,home,upi,22.1,0,0,dev_70d85f35a1,addr_fbd7939d67,0,0,0,0,0,0,0
ORD-0018480,2025-07-09 08:08:00,cust_5ef059938b,0,True,416.49,fashion,netbanking,26.5,0,0,dev_69a5b59951,addr_955fd82131,0,0,0,0,0,0,0
ORD-0001770,2025-07-09 08:28:00,cust_5c96ab47cd,0,True,1732.49,grocery,debit_card,38.8,0,0,dev_1013c8b99e,addr_27d8d40b22,0,0,0,0,0,0,0
ORD-0000049,2025-07-09 09:11:00,cust_dbd90a665e,0,True,1323.36,electronics,netbanking,25.4,0,0,dev_8e621619d7,addr_9431c87f27,0,0,0,0,0,0,0
ORD-0002860,2025-07-09 09:16:00,cust_0f9cafd014,0,True,819.51,electronics,debit_card,24.9,0,0,dev_115f895031,addr_3493894fa4,0,0,0,0,0,1,0
ORD-0017733,2025-07-09 10:16:00,cust_25b2822c2f,0,True,431.26,grocery,upi,31.9,0,0,dev_eddea82ad2,addr_09ba3f0df1,0,0,0,0,0,0,0
ORD-0012898,2025-07-09 10:26:00,cust_8df6a65941,0,True,2603.42,sports,upi,15.7,0,0,dev_a554f89dd6,addr_251dbb5e52,0,0,0,0,0,0,0
ORD-0011191,2025-07-09 11:53:00,cust_e36258b3c7,0,True,4164.52,beauty,upi,19.7,0,0,dev_18903e4430,addr_a86aa57ade,0,0,0,0,0,0,0
ORD-0017760,2025-07-09 14:14:00,cust_1c303b0eed,54,False,699.1,home,upi,43.1,0,0,dev_37c691988c,addr_a41acbd3ff,0,1,0,0,0,1,0
ORD-0001113,2025-07-09 15:15:00,cust_ac0071f018,0,True,387.82,beauty,upi,17.5,0,0,dev_df877f3865,addr_e61eaa38ae,0,0,0,0,0,0,0
ORD-0001219,2025-07-09 16:00:00,cust_dff1749a36,0,True,1607.29,beauty,credit_card,11.7,0,0,dev_9e9a30b74c,addr_46a4378f83,0,0,0,0,0,1,0
ORD-0015624,2025-07-09 16:23:00,cust_265c2b6a26,0,True,359.26,beauty,debit_card,11.2,0,0,dev_54b2b21af9,addr_444b0d9a80,0,1,0,0,0,0,0
ORD-0009816,2025-07-09 17:40:00,cust_664c7298d2,0,True,1027.88,electronics,credit_card,37.0,0,0,dev_309a8e73b2,addr_dacb283d11,0,1,0,0,0,1,0
ORD-0015080,2025-07-09 18:38:00,cust_735a8b9512,0,True,13521.86,sports,credit_card,30.1,0,0,dev_cb463625fc,addr_786f2d0aca,0,0,0,0,0,0,0
ORD-0002065,2025-07-09 19:30:00,cust_d4b5b5c16d,0,True,414.79,electronics,credit_card,3.5,0,1,dev_5cce8dede8,addr_d0010a6f34,0,1,1,0,0,1,0
ORD-0004477,2025-07-09 19:53:00,cust_798d1c2813,0,True,2761.89,sports,upi,14.0,0,0,dev_e2a7555f7c,addr_24646475ed,0,0,0,0,0,0,0
ORD-0015662,2025-07-09 20:05:00,cust_6775a0635c,75,False,733.58,fashion,netbanking,37.9,0,0,dev_37968ad196,addr_2aaaddf273,0,3,0,0,0,0,0
ORD-0006419,2025-07-09 21:06:00,cust_33bb83720b,0,True,425.51,fashion,cod,1.3,0,0,dev_a7789ef88d,addr_000871c1fc,0,0,0,0,0,0,0
ORD-0014404,2025-07-09 22:45:00,cust_211a7a84d3,56,False,1270.76,fashion,debit_card,18.7,0,0,dev_fd3ae75350,addr_b73ce398c3,0,3,1,0,0,0,1
ORD-0011935,2025-07-09 22:57:00,cust_d5ade38a2c,0,True,459.21,home,upi,14.9,0,0,dev_75806e8a1c,addr_d6428eecbe,0,2,1,0,0,0,0
ORD-0002618,2025-07-09 23:04:00,cust_043a1c7157,0,True,1636.34,beauty,credit_card,10.4,0,0,dev_439d8c975f,addr_82cadb0649,0,0,0,0,0,0,0
ORD-0002933,2025-07-09 23:07:00,cust_8db9264228,0,True,2345.62,fashion,netbanking,22.9,0,0,dev_1d73570ddb,addr_25d0a45ccd,0,0,0,0,0,0,0
ORD-0014291,2025-07-10 00:14:00,cust_1d01bd2e16,0,True,992.09,home,debit_card,24.1,0,0,dev_aaea265a90,addr_44d5ec303a,0,1,0,0,0,1,0
ORD-0004226,2025-07-10 00:43:00,cust_7c9d0b1f96,0,True,1486.84,beauty,upi,4.1,0,0,dev_30192e936b,addr_54229abfcf,0,1,0,0,0,0,0
ORD-0008634,2025-07-10 00:52:00,cust_eb7cdec475,0,True,678.07,grocery,upi,10.8,0,0,dev_d9e74f4761,addr_2fa6cb0776,0,0,0,0,0,0,0
ORD-0008193,2025-07-10 00:54:00,cust_b04c387c83,0,True,3516.38,grocery,netbanking,8.7,1,0,dev_1fbcf885f8,addr_435d6ab1ba,0,2,2,0,0,0,0
ORD-0005456,2025-07-10 02:36:00,cust_3eb71f6293,0,True,1111.87,electronics,netbanking,14.4,0,0,dev_c9dd73f5cb,addr_f12a6a7477,0,0,0,0,0,0,0
ORD-0018838,2025-07-10 02:46:00,cust_ef0d3930a7,0,True,1039.09,beauty,netbanking,14.8,0,0,dev_853573b5a9,addr_329d1ea6ac,0,3,0,0,0,0,0
ORD-0015853,2025-07-10 02:58:00,cust_812214fb8e,0,True,2780.3,fashion,netbanking,14.6,0,0,dev_deee9fe519,addr_6449f44a10,0,2,0,0,0,0,0
ORD-0002584,2025-07-10 03:42:00,cust_cceff8faa8,42,False,3750.28,home,credit_card,31.0,0,0,dev_4eff072083,addr_670f0c94cc,0,1,0,0,0,0,0
ORD-0003790,2025-07-10 03:47:00,cust_9c7aa2e1f6,0,True,3191.26,fashion,netbanking,5.9,0,0,dev_b069b34151,addr_be3159ad04,0,0,0,0,0,0,0
ORD-0010835,2025-07-10 04:11:00,cust_d9eb09a4db,0,True,1135.94,home,netbanking,12.3,0,0,dev_089d24462f,addr_4ef30115b9,0,2,1,0,0,0,0
ORD-0010961,2025-07-10 04:39:00,cust_30aaf34d6a,0,True,297.79,fashion,credit_card,25.9,0,0,dev_3770282ae7,addr_b2651c9921,0,1,1,0,0,0,0
ORD-0011727,2025-07-10 06:22:00,cust_7792a0500b,0,True,1280.75,beauty,upi,25.3,0,0,dev_43a115cbd6,addr_933670f1ac,0,0,0,0,0,0,0
ORD-0003192,2025-07-10 06:56:00,cust_17b3c70617,34,False,59.97,fashion,netbanking,11.8,1,1,dev_8a1276c25f,addr_b030afbb3a,0,1,0,0,0,0,0
ORD-0002042,2025-07-10 07:02:00,cust_e1d5be1c7f,0,True,12751.08,beauty,debit_card,26.1,1,0,dev_c1cdd433a1,addr_861dc9bd7f,0,0,0,0,0,0,0
ORD-0000575,2025-07-10 07:45:00,cust_885cb47f87,0,True,1460.47,beauty,upi,29.4,0,0,dev_b4a721cfb6,addr_95f8d9901c,0,0,0,0,0,0,0
ORD-0007918,2025-07-10 07:51:00,cust_2cb6a27d26,0,True,1057.53,beauty,upi,15.1,0,0,dev_378fb9f589,addr_27dbb28ea0,0,1,0,0,0,0,0
ORD-0000081,2025-07-10 07:55:00,cust_ff1d4796fe,0,True,471.15,sports,upi,21.0,0,0,dev_a22d33b4a0,addr_fa2431bf9d,1,0,0,0,1,0,0
ORD-0016169,2025-07-10 08:06:00,cust_e9507053dd,13,False,653.04,home,debit_card,20.1,0,0,dev_55563844bc,addr_f1e5284674,0,2,2,0,0,0,0
ORD-0013381,2025-07-10 08:54:00,cust_5648d7fb4f,4,True,903.84,fashion,upi,52.0,0,0,dev_e2a89271ad,addr_673de96b04,0,2,0,0,0,0,0
ORD-0018824,2025-07-10 08:59:00,cust_e45823afe1,87,False,1038.06,fashion,credit_card,12.0,0,0,dev_6562c5c1f3,addr_0bdf2c1f05,0,1,0,0,0,1,0
ORD-0011529,2025-07-10 10:07:00,cust_2ecd2bd947,0,True,4753.47,beauty,cod,25.5,0,0,dev_cf3d273a32,addr_ef0b9a69f9,0,0,0,0,0,0,0
ORD-0004441,2025-07-10 10:50:00,cust_b8af7d0fbf,0,True,1466.1,fashion,upi,34.0,0,0,dev_a22d33b4a0,addr_fa2431bf9d,1,0,0,0,1,1,0
ORD-0002979,2025-07-10 11:26:00,cust_0a2a51dac6,0,True,3799.36,sports,upi,14.5,0,0,dev_185e48a43c,addr_78b9cab199,0,0,0,0,0,0,0
ORD-0006813,2025-07-10 11:52:00,cust_ff1d4796fe,0,True,1640.59,grocery,upi,14.6,0,1,dev_a22d33b4a0,addr_fa2431bf9d,0,3,2,0,1,1,1
ORD-0000658,2025-07-10 12:10:00,cust_6512bd43d9,0,True,2157.0,sports,netbanking,20.8,0,1,dev_2c8c3a5738,addr_c46482dd5d,0,0,0,0,0,1,1
ORD-0000421,2025-07-10 13:06:00,cust_277281aada,0,True,1557.58,beauty,credit_card,33.1,0,0,dev_a160a01c5c,addr_75c58d3615,0,0,0,0,0,0,0
ORD-0019556,2025-07-10 13:29:00,cust_64fbd80968,0,True,1333.61,fashion,upi,18.9,0,0,dev_691dcb1d65,addr_b1eec33c72,0,5,2,0,0,1,0
ORD-0013804,2025-07-10 13:55:00,cust_b19d3c9e40,0,True,3998.21,home,netbanking,12.6,0,0,dev_6766aa2750,addr_cb12d7f933,0,0,0,0,0,0,1
ORD-0019883,2025-07-10 14:03:00,cust_861637a425,0,True,2201.59,sports,credit_card,17.2,0,0,dev_2bd388f731,addr_64223ccf70,0,2,1,0,0,0,0
ORD-0012123,2025-07-10 14:28:00,cust_eb2e9dffe5,0,True,472.77,grocery,credit_card,23.6,0,0,dev_f5f96025b4,addr_09a8a8976a,0,0,0,0,0,0,0
ORD-0003864,2025-07-10 14:30:00,cust_e7e8f8e598,0,True,832.05,sports,upi,5.3,0,0,dev_39375e8559,addr_90aef91f0d,0,2,0,1,0,0,0
ORD-0006074,2025-07-10 15:02:00,cust_0c2bcf2ee4,0,True,1967.99,home,upi,26.3,0,0,dev_c1e39d912d,addr_2aac0e2758,0,0,0,0,0,0,0
ORD-0008839,2025-07-10 15:26:00,cust_851300ee84,0,True,1170.61,beauty,credit_card,19.3,0,0,dev_42ae154495,addr_6528f3f143,0,1,0,0,0,0,0
ORD-0016670,2025-07-10 16:27:00,cust_9b2e035e53,0,True,598.69,fashion,credit_card,9.9,0,0,dev_06fb3cba82,addr_212ab20dbd,0,5,1,1,0,0,0
ORD-0012927,2025-07-10 16:30:00,cust_b578f2a52a,181,False,898.03,beauty,debit_card,23.3,0,0,dev_cf2226ddd4,addr_5e80048377,0,2,0,0,0,0,0
ORD-0009126,2025-07-10 17:03:00,cust_afab3e9707,0,True,1540.0,beauty,upi,27.4,0,0,dev_1ba0846587,addr_f06ae085fe,0,1,0,0,0,0,0
ORD-0007872,2025-07-10 18:36:00,cust_c7635bfd99,0,True,808.15,grocery,debit_card,21.5,0,0,dev_bdd8817990,addr_9a85c12a21,0,1,1,0,0,0,1
ORD-0016327,2025-07-10 18:37:00,cust_e3b0ab9251,0,True,3186.67,grocery,debit_card,11.9,0,0,dev_40210a8b58,addr_0de5d1a081,0,0,0,0,0,1,0
ORD-0013783,2025-07-10 19:06:00,cust_2723d092b6,0,True,1720.7,grocery,debit_card,13.5,0,0,dev_9752d873fa,addr_d58f855fdc,0,0,0,0,0,0,0
ORD-0015092,2025-07-10 19:11:00,cust_8c01a75941,0,True,2006.59,electronics,upi,7.5,0,0,dev_be1df9a5d0,addr_6356659359,0,2,1,0,0,1,0
ORD-0007318,2025-07-10 19:14:00,cust_f17a33840b,52,False,1064.34,grocery,upi,23.0,0,0,dev_a7aeed7471,addr_eb76370dc3,0,1,0,0,0,0,0
ORD-0002352,2025-07-10 20:32:00,cust_2b24d49505,0,True,708.27,grocery,debit_card,17.7,0,0,dev_c055dcc749,addr_c5ad7d5c8e,0,0,0,0,0,0,0
ORD-0002719,2025-07-10 20:38:00,cust_a70101b271,0,True,5464.72,home,upi,13.2,0,0,dev_d0f4dae80c,addr_8318755074,0,0,0,0,0,0,0
ORD-0005076,2025-07-10 21:22:00,cust_36072923bf,0,True,547.65,beauty,upi,37.4,0,0,dev_c6663e689b,addr_781397bc06,0,0,0,0,0,0,0
ORD-0016561,2025-07-10 21:44:00,cust_890ff05816,0,True,10885.25,home,upi,17.7,0,0,dev_4f7b884f24,addr_c05c903e3d,0,0,0,0,0,0,0
ORD-0002074,2025-07-10 22:33:00,cust_ed1d136ff4,0,True,823.87,grocery,upi,21.9,0,0,dev_e9d36f808f,addr_a714ec6796,0,0,0,0,0,0,0
ORD-0009197,2025-07-10 22:36:00,cust_832353270a,0,True,3261.12,fashion,upi,20.1,0,0,dev_003dd617c1,addr_0c1e35c598,0,0,0,0,0,0,0
ORD-0012177,2025-07-10 23:03:00,cust_df3aebc649,0,True,946.6,grocery,upi,10.0,0,0,dev_12e1b435e5,addr_fa14ace7b3,0,1,0,0,0,0,0
ORD-0004102,2025-07-10 23:24:00,cust_5a6784110c,0,True,2583.21,grocery,upi,25.9,0,0,dev_3016a44717,addr_20d039f53b,0,0,0,0,0,1,0
ORD-0013401,2025-07-10 23:56:00,cust_cb57cdb7cc,103,False,1000.36,home,cod,12.3,0,0,dev_f8548d450d,addr_5763abe87e,0,2,1,0,0,0,0
ORD-0008183,2025-07-11 00:26:00,cust_18903e4430,164,False,818.13,electronics,credit_card,6.9,0,0,dev_4b4c6c207e,addr_87efe7b5fa,0,1,0,1,0,0,0
ORD-0011242,2025-07-11 00:37:00,cust_574cdbbbe4,0,True,2443.15,sports,upi,43.6,0,0,dev_2eeb0ca3f0,addr_1e8c391abf,0,0,0,0,0,0,0
ORD-0017660,2025-07-11 00:52:00,cust_861578d797,0,True,1948.05,electronics,upi,4.9,0,0,dev_1387a00f03,addr_237949ccea,0,2,1,0,0,1,0
ORD-0011049,2025-07-11 01:05:00,cust_ff1d4796fe,0,True,1265.46,electronics,credit_card,35.7,1,1,dev_a22d33b4a0,addr_fa2431bf9d,1,5,4,1,1,1,1
ORD-0002072,2025-07-11 01:18:00,cust_ff1d4796fe,0,True,1468.61,fashion,netbanking,10.4,0,0,dev_a22d33b4a0,addr_fa2431bf9d,0,1,0,0,1,1,0
ORD-0004331,2025-07-11 02:23:00,cust_8d420fa357,0,True,4346.07,electronics,credit_card,16.8,0,0,dev_fd5ac6ce50,addr_4454c95ca2,1,0,0,0,1,1,1
ORD-0005041,2025-07-11 02:25:00,cust_fecc3a370a,0,True,531.89,electronics,upi,11.6,0,0,dev_89829755b3,addr_d55eaf8506,0,1,1,0,0,0,0
ORD-0005931,2025-07-11 04:02:00,cust_32e54441e6,0,True,1724.08,fashion,debit_card,19.0,0,0,dev_df438e5206,addr_70efdf2ec9,0,0,0,0,0,0,0
ORD-0003757,2025-07-11 04:34:00,cust_831caa1b60,0,True,1716.0,sports,debit_card,11.6,0,0,dev_9d4c03631b,addr_e17a886efc,0,0,0,0,0,1,1
ORD-0002219,2025-07-11 04:37:00,cust_39e98420b5,0,True,519.36,beauty,debit_card,2.2,0,0,dev_b15c09f68d,addr_517da335fd,0,1,1,0,0,0,0
ORD-0002164,2025-07-11 05:21:00,cust_35c5a2cb36,0,True,738.85,electronics,upi,12.6,0,0,dev_7d5430cf85,addr_8e296a067a,0,0,0,0,0,1,0
ORD-0015400,2025-07-11 07:26:00,cust_1f71e393b3,0,True,967.21,fashion,debit_card,22.9,0,0,dev_5857d68cd9,addr_dce8af15f0,0,1,0,0,0,0,0
ORD-0004062,2025-07-11 09:11:00,cust_af3303f852,0,True,2293.81,grocery,upi,12.0,0,1,dev_43d762ca73,addr_4ffbd5c822,0,0,0,0,0,0,1
ORD-0017845,2025-07-11 10:17:00,cust_df5192a280,0,True,3050.76,fashion,credit_card,9.7,0,0,dev_ee07c6fb92,addr_a7ea034186,0,0,0,0,0,0,0
ORD-0001228,2025-07-11 10:51:00,cust_752d2c9ecf,0,True,1041.92,grocery,credit_card,6.9,0,0,dev_4271846620,addr_c11cb55c3d,0,0,0,0,0,0,1
ORD-0009905,2025-07-11 11:31:00,cust_65658fde58,184,False,1158.2,fashion,netbanking,13.4,0,0,dev_c60d870eaa,addr_dbf138511e,0,1,1,0,0,1,0
ORD-0004153,2025-07-11 12:16:00,cust_5f635ccf7b,0,True,2399.27,sports,upi,33.8,0,0,dev_c115ba9e04,addr_1843e35d41,0,0,0,0,0,0,0
ORD-0002910,2025-07-11 13:09:00,cust_4392e631da,0,True,428.55,fashion,upi,10.7,0,0,dev_ed7336aa18,addr_517da335fd,0,0,0,0,0,0,0
ORD-0011190,2025-07-11 13:23:00,cust_e5f6ad6ce3,0,True,901.35,home,upi,11.5,0,1,dev_5b9373fc16,addr_de01d76e79,0,1,0,0,0,0,0
